Equipment_ID,Sensor_1,Sensor_2,Sensor_3,Environmental_Temperature,Environmental_Humidity,Production_Volume,Operating_Hours,Error_Code,Equipment_Age,Power_Consumption,Voltage_Fluctuations,Current_Fluctuations,Vibration_Analysis,Temperature_Gradients,Pressure_Levels,Failure_Maintenance_Indicator
894,22.87,27.16,0.006,23.2,50,1082,198,1,2,1566,7,3,0.6,23,22,0
113,27.65,21.14,0.007,22.7,47,1038,246,0,6,1492,8,3,0.5,23,23,1
176,23.84,23.85,0.007,20.5,43,1256,102,0,8,1569,5,1,0.6,21,19,1
41,24.68,23.8,0.007,23.0,58,1279,274,0,6,1461,6,1,0.4,22,19,1
925,29.58,20.72,0.009,23.0,55,1072,277,1,8,1560,4,1,0.4,19,24,0
221,25.12,23.99,0.005,24.7,48,1368,225,0,3,1525,5,2,0.4,20,19,1
585,21.74,21.99,0.01,24.9,54,1022,151,1,5,1552,8,5,0.6,20,20,0
765,20.08,26.17,0.007,24.2,40,1121,127,0,6,1566,6,5,0.7,23,20,0
760,25.73,23.7,0.004,22.5,51,1283,270,0,9,1438,3,4,0.5,22,20,0
186,27.03,21.98,0.001,23.1,51,1110,200,0,5,1487,5,5,0.7,23,24,1
32,28.62,29.52,0.009,20.9,54,1255,221,0,10,1485,7,5,0.6,22,22,1
782,25.61,25.13,0.008,23.2,52,1063,143,1,7,1479,7,1,0.7,22,21,1
550,23.84,21.84,0.008,24.9,41,1425,165,1,7,1575,5,4,0.6,20,18,0
833,20.39,28.08,0.006,23.3,44,1193,184,1,10,1519,5,1,0.4,18,23,1
50,22.88,20.58,0.004,24.3,42,1312,277,0,5,1437,6,5,0.5,23,20,0
341,28.81,27.64,0.006,21.1,57,1278,149,1,9,1453,7,1,0.4,18,19,0
557,28.37,26.5,0.008,23.0,41,1168,203,1,8,1538,5,5,0.6,18,22,1
898,22.86,25.3,0.002,21.6,58,1073,298,1,3,1507,8,4,0.7,21,22,1
167,29.05,24.13,0.004,22.6,40,1112,226,0,4,1418,3,4,0.6,19,19,0
81,27.86,20.36,0.008,20.3,59,1289,225,1,6,1551,8,3,0.7,23,23,1
420,29.94,27.03,0.001,21.5,55,1340,249,0,3,1539,4,4,0.4,23,23,1
687,24.03,23.16,0.009,23.9,57,1223,203,1,5,1565,8,1,0.7,22,23,1
504,28.18,29.87,0.007,22.5,54,1251,246,0,8,1421,3,5,0.7,20,19,0
358,25.31,28.92,0.009,20.1,60,1029,140,1,10,1469,3,4,0.5,24,21,0
669,23.72,20.88,0.01,21.2,55,1089,147,0,4,1427,4,4,0.5,22,18,0
211,26.77,24.95,0.003,22.4,58,1064,256,1,1,1600,5,5,0.6,22,18,1
653,22.66,28.96,0.003,21.3,41,1193,285,1,5,1442,5,2,0.5,22,20,1
379,24.65,23.64,0.009,20.7,50,1209,231,1,9,1530,8,4,0.5,24,21,1
139,27.22,20.43,0.008,21.0,43,1456,119,0,8,1528,3,3,0.6,24,18,1
716,23.3,20.77,0.002,24.8,41,1280,262,0,7,1546,8,2,0.5,24,18,1
124,25.07,25.57,0.004,24.6,46,1323,188,1,2,1429,5,5,0.7,20,22,0
723,21.81,28.13,0.005,21.2,46,1107,233,0,7,1429,5,4,0.6,24,21,1
903,20.71,20.23,0.006,21.1,60,1093,126,1,1,1520,8,1,0.5,23,21,0
46,22.26,22.03,0.006,22.9,40,1134,135,0,2,1434,7,3,0.6,18,20,0
517,21.97,26.19,0.009,21.5,49,1186,136,1,10,1418,5,1,0.6,24,23,1
75,21.28,24.76,0.006,24.9,42,1002,246,1,1,1503,6,1,0.6,24,18,1
925,24.79,24.04,0.009,22.7,44,1324,220,0,5,1560,4,5,0.5,21,18,1
974,29.08,21.99,0.009,22.8,44,1420,116,0,10,1462,8,2,0.7,19,22,0
92,27.68,26.76,0.004,24.7,58,1316,209,1,5,1411,5,3,0.6,20,24,0
924,22.41,25.93,0.004,20.7,45,1073,261,1,1,1460,7,3,0.7,19,24,1
488,23.21,28.79,0.008,24.5,56,1288,142,0,4,1461,7,4,0.6,20,23,0
671,27.09,23.24,0.008,22.1,53,1258,289,0,1,1553,6,5,0.5,19,24,0
414,22.5,20.47,0.008,21.8,50,1355,215,1,3,1536,4,2,0.7,21,19,0
472,28.53,21.94,0.002,20.1,49,1029,238,1,2,1447,7,1,0.6,19,19,1
726,22.23,28.47,0.006,20.1,59,1196,299,1,2,1562,3,3,0.6,20,23,0
319,21.77,23.96,0.006,21.0,53,1164,126,0,8,1488,6,2,0.4,24,22,1
506,20.87,24.01,0.007,21.4,49,1328,247,1,4,1537,3,3,0.6,21,23,0
460,27.25,29.92,0.004,23.2,57,1347,195,1,10,1474,4,4,0.5,23,24,0
951,21.71,22.39,0.001,21.3,59,1227,220,0,7,1494,8,5,0.6,24,22,0
48,24.69,21.32,0.003,20.6,52,1000,217,1,4,1523,8,5,0.6,18,18,1
909,27.65,27.32,0.003,23.6,50,1466,174,1,1,1425,8,2,0.5,22,22,1
706,25.93,21.79,0.004,20.7,60,1232,221,1,3,1559,3,5,0.6,23,20,1
164,20.71,24.85,0.008,24.8,51,1175,171,0,7,1520,5,4,0.4,23,18,1
327,21.39,24.4,0.003,23.9,41,1081,190,0,1,1429,8,2,0.6,23,20,0
326,22.06,22.91,0.006,22.5,42,1104,235,1,1,1408,5,3,0.5,19,24,0
307,25.53,23.08,0.01,24.8,46,1304,178,0,10,1570,3,5,0.7,24,23,1
555,27.04,22.3,0.004,23.5,41,1183,269,0,3,1440,7,1,0.5,19,22,0
318,20.72,22.02,0.004,20.6,60,1445,199,1,2,1562,7,4,0.7,22,24,1
624,20.29,28.03,0.001,24.7,47,1005,154,1,7,1423,4,4,0.6,24,20,0
639,21.9,21.76,0.008,24.2,42,1124,289,1,2,1409,6,4,0.5,19,24,1
496,26.23,27.8,0.004,23.1,54,1111,139,1,2,1463,5,4,0.4,20,23,1
107,28.16,27.17,0.007,23.4,57,1158,297,1,5,1577,5,2,0.4,24,20,0
114,20.32,26.18,0.01,23.2,53,1226,151,1,8,1577,3,4,0.7,24,22,1
25,25.79,20.18,0.005,21.2,55,1007,139,0,1,1411,7,3,0.4,19,21,1
487,22.63,20.81,0.004,22.4,44,1250,146,1,10,1505,3,2,0.5,21,24,0
349,27.11,27.5,0.006,24.8,49,1257,206,1,5,1579,5,1,0.5,24,22,1
666,28.19,29.87,0.008,24.7,50,1392,291,1,8,1543,5,1,0.5,20,18,1
617,20.37,21.96,0.006,23.7,44,1374,150,0,6,1476,3,3,0.5,18,20,0
126,22.13,24.97,0.005,21.6,43,1045,270,1,2,1511,8,5,0.6,22,18,1
104,21.96,21.04,0.01,22.2,49,1304,231,0,9,1419,8,5,0.6,20,21,0
494,22.32,22.48,0.003,22.9,45,1363,162,1,8,1536,7,5,0.5,22,21,1
94,27.54,23.88,0.002,23.4,44,1309,185,0,1,1542,7,3,0.5,21,18,1
637,21.25,29.56,0.009,24.2,52,1366,204,1,4,1583,5,2,0.7,18,24,0
38,22.1,29.02,0.003,22.0,43,1354,263,1,10,1576,6,2,0.6,20,19,1
93,26.4,26.13,0.002,24.0,49,1162,123,0,1,1500,4,3,0.6,22,19,1
448,28.47,20.77,0.004,20.9,53,1199,207,1,2,1437,3,3,0.6,22,19,1
653,29.6,21.12,0.008,25.0,60,1225,112,0,4,1427,8,2,0.7,20,24,1
348,26.32,27.36,0.004,21.2,51,1182,114,1,4,1463,5,5,0.5,21,18,0
987,20.32,20.23,0.005,24.9,49,1406,271,0,7,1595,3,4,0.5,23,22,1
395,29.16,24.41,0.003,22.6,47,1210,144,0,2,1467,8,4,0.7,24,22,1
737,20.49,20.33,0.005,21.1,45,1476,293,0,10,1455,7,4,0.7,20,22,1
225,23.2,24.85,0.003,23.0,53,1158,247,1,5,1553,8,4,0.5,24,23,0
386,22.35,23.63,0.003,20.2,60,1296,153,0,5,1549,5,1,0.5,18,22,1
767,24.4,24.09,0.008,21.6,51,1351,260,0,8,1572,4,3,0.5,24,18,0
357,26.25,29.83,0.007,22.0,41,1143,235,1,8,1538,4,4,0.6,21,23,0
538,29.32,25.34,0.001,23.1,52,1321,151,0,6,1573,5,5,0.6,19,19,1
290,28.77,26.56,0.004,20.8,53,1043,252,0,5,1484,3,2,0.6,23,19,0
878,23.38,27.36,0.005,23.5,53,1178,182,0,5,1403,6,4,0.5,18,22,0
646,24.11,24.92,0.002,22.3,46,1490,132,0,9,1425,5,3,0.5,18,21,1
628,29.69,28.53,0.009,23.0,56,1477,122,0,6,1426,5,4,0.6,20,23,1
929,23.47,27.43,0.01,24.0,54,1401,278,1,5,1498,5,5,0.6,20,20,1
305,28.51,22.25,0.006,24.7,49,1204,145,1,7,1475,8,2,0.6,19,23,0
879,20.01,26.0,0.002,21.5,48,1035,257,0,2,1420,3,3,0.6,23,20,0
908,23.96,29.63,0.01,24.4,49,1249,217,0,3,1514,7,4,0.7,18,18,0
458,24.3,29.15,0.004,22.4,48,1486,191,0,4,1462,7,4,0.7,23,22,1
34,24.94,20.15,0.007,21.9,58,1442,214,1,3,1435,3,3,0.6,19,23,1
483,23.44,21.65,0.008,22.9,57,1469,300,0,4,1481,5,1,0.7,19,23,1
163,21.67,21.62,0.002,22.2,59,1153,109,1,4,1409,5,1,0.6,21,19,0
727,21.82,26.55,0.007,22.6,57,1316,202,1,8,1467,4,2,0.5,18,18,1
963,20.35,25.21,0.01,21.3,58,1416,220,1,2,1407,5,5,0.6,18,20,1
693,28.96,28.6,0.008,24.8,55,1387,148,0,1,1520,4,5,0.4,19,24,1
525,24.52,23.31,0.001,21.5,57,1305,278,1,8,1539,6,4,0.7,21,19,0
443,22.63,22.8,0.004,21.7,48,1175,265,1,2,1562,5,1,0.6,18,21,1
530,24.93,29.02,0.007,24.0,50,1128,236,0,8,1582,5,1,0.5,23,22,1
225,24.02,23.02,0.003,22.1,53,1314,160,0,1,1583,7,5,0.6,20,19,0
225,29.54,28.93,0.008,24.0,40,1154,290,0,2,1483,8,2,0.6,19,19,0
342,20.14,20.43,0.002,22.4,55,1307,107,1,7,1567,6,2,0.6,20,22,0
777,28.49,20.58,0.004,20.1,54,1021,160,0,7,1433,8,4,0.5,23,18,1
932,29.5,26.07,0.002,23.2,51,1469,224,0,5,1491,7,1,0.5,19,23,1
474,22.19,20.9,0.002,23.2,60,1345,249,1,1,1577,5,3,0.5,19,19,0
674,26.9,23.41,0.003,24.8,51,1295,117,1,8,1514,5,4,0.7,22,18,0
802,25.22,24.29,0.006,22.9,49,1276,293,1,4,1412,3,2,0.7,20,24,0
668,26.1,20.89,0.005,20.0,58,1238,270,0,7,1598,3,1,0.4,22,24,0
312,28.24,21.55,0.002,22.5,60,1480,253,0,5,1574,8,1,0.5,19,24,1
850,22.42,23.75,0.007,23.3,53,1293,152,1,5,1463,8,2,0.4,20,24,0
891,23.13,20.1,0.003,22.3,47,1472,216,0,6,1569,8,2,0.4,18,24,1
738,24.08,26.94,0.001,24.6,55,1226,223,1,7,1493,5,3,0.6,23,20,0
296,29.74,27.96,0.001,25.0,57,1048,105,0,8,1517,5,5,0.5,18,24,0
787,26.65,23.72,0.004,23.4,48,1257,123,1,6,1560,5,3,0.5,24,19,0
455,22.39,22.9,0.006,22.2,44,1081,156,0,10,1454,8,4,0.4,21,24,0
146,20.29,20.86,0.007,22.0,54,1317,195,1,7,1408,7,2,0.5,19,18,0
488,27.66,26.16,0.01,23.7,43,1026,295,0,6,1499,7,2,0.7,21,18,0
632,24.73,27.76,0.01,22.2,45,1462,180,1,2,1438,5,1,0.6,18,18,0
653,20.01,22.58,0.008,22.0,43,1309,217,1,1,1559,4,3,0.7,22,23,1
358,29.9,24.99,0.006,22.9,53,1393,227,0,2,1477,4,1,0.6,19,19,0
731,28.74,28.62,0.006,22.1,59,1142,170,1,6,1596,6,3,0.6,23,18,0
929,23.29,22.64,0.006,21.4,53,1065,233,1,10,1472,5,1,0.6,20,22,1
1000,22.58,22.95,0.006,22.4,40,1015,132,0,8,1520,3,2,0.5,21,20,0
982,29.93,21.67,0.008,21.0,48,1388,268,0,2,1592,6,3,0.7,22,24,1
759,20.19,24.5,0.008,23.4,56,1011,288,1,3,1565,5,2,0.7,19,21,0
981,22.2,29.3,0.006,22.1,48,1297,275,1,2,1491,3,2,0.5,24,23,0
611,22.86,20.34,0.007,20.5,55,1042,274,1,5,1428,7,5,0.6,19,19,1
630,28.95,28.58,0.006,24.5,53,1287,299,1,2,1428,5,2,0.5,23,19,0
933,28.97,26.33,0.004,21.1,50,1143,197,0,7,1482,4,1,0.6,21,19,0
508,26.16,23.87,0.007,21.2,59,1112,182,0,5,1476,6,3,0.6,24,22,0
476,26.96,20.31,0.005,23.7,44,1124,119,1,4,1552,6,3,0.6,21,23,1
331,24.27,26.19,0.003,24.7,41,1176,255,1,9,1556,8,3,0.6,20,22,0
785,26.86,29.3,0.01,22.7,49,1153,142,0,7,1512,6,2,0.4,20,22,0
524,28.71,23.33,0.009,21.4,55,1440,190,1,5,1405,4,2,0.5,21,23,1
384,25.35,26.71,0.003,24.9,43,1289,157,1,7,1566,8,4,0.7,19,21,0
496,25.45,24.01,0.007,23.6,56,1230,250,1,9,1482,5,4,0.5,22,18,0
572,26.01,22.82,0.006,21.5,59,1039,295,0,10,1590,6,4,0.7,24,24,1
695,21.71,25.48,0.001,24.4,41,1308,237,0,6,1570,4,1,0.4,23,24,1
72,26.77,22.17,0.001,21.6,51,1384,271,1,4,1441,4,4,0.5,23,23,1
67,25.41,20.49,0.005,20.3,45,1137,207,1,8,1548,8,1,0.5,24,19,0
159,24.84,20.59,0.004,20.8,42,1456,261,1,3,1560,7,5,0.6,22,21,0
73,24.63,20.4,0.004,22.6,52,1211,192,0,10,1584,4,2,0.5,24,20,1
494,25.92,22.27,0.004,22.4,41,1423,125,0,7,1573,4,4,0.7,24,20,0
4,21.23,23.3,0.005,20.5,51,1468,211,0,9,1600,3,3,0.5,21,22,1
594,26.45,21.77,0.006,23.1,43,1322,111,1,3,1542,5,5,0.6,19,18,1
883,25.69,20.52,0.007,22.2,58,1187,240,1,2,1540,3,3,0.6,20,24,0
782,24.14,21.57,0.006,21.3,46,1271,225,1,10,1538,6,3,0.5,22,20,0
866,29.09,20.82,0.006,21.6,43,1458,192,0,10,1558,6,1,0.4,21,19,1
184,22.43,29.96,0.006,23.1,42,1323,191,1,5,1555,8,2,0.4,23,23,0
389,20.7,27.42,0.007,22.7,41,1046,250,0,2,1495,5,4,0.6,19,23,1
148,29.13,22.14,0.009,22.0,57,1238,105,0,4,1472,6,1,0.4,21,21,1
192,26.9,22.06,0.008,22.9,56,1073,165,0,5,1483,3,1,0.7,21,22,0
745,29.82,22.84,0.008,22.8,51,1285,184,1,9,1550,5,4,0.6,24,19,0
764,22.23,21.95,0.007,23.1,54,1374,140,1,7,1436,5,2,0.4,19,18,0
370,28.26,20.65,0.009,22.5,49,1108,154,1,8,1550,3,3,0.5,22,18,1
897,24.07,22.27,0.002,23.6,54,1149,240,1,8,1480,4,4,0.4,19,22,1
778,22.59,22.08,0.008,20.8,53,1367,247,1,6,1406,6,5,0.5,18,23,1
821,20.99,26.59,0.007,21.9,46,1316,223,0,3,1403,4,1,0.5,23,20,0
824,22.96,23.64,0.006,24.5,49,1200,188,1,6,1430,3,2,0.6,23,22,1
148,25.86,20.81,0.009,20.2,44,1270,160,0,8,1548,8,2,0.6,24,20,1
376,26.39,20.15,0.008,22.0,50,1021,221,1,6,1523,4,1,0.7,23,19,1
404,25.92,20.59,0.009,23.3,42,1159,290,0,8,1526,4,4,0.5,22,18,1
908,24.31,23.85,0.004,23.7,40,1420,294,1,1,1473,7,3,0.4,24,24,1
341,27.91,28.35,0.007,24.3,50,1308,120,1,10,1537,4,3,0.6,22,20,1
937,25.62,22.86,0.003,20.0,42,1412,215,0,8,1581,6,4,0.7,22,20,1
63,25.21,20.73,0.01,23.6,50,1317,288,1,10,1474,4,5,0.4,22,23,1
932,22.49,29.82,0.006,20.3,44,1422,161,0,2,1518,8,5,0.4,20,18,1
266,28.97,20.95,0.006,23.9,50,1036,269,1,9,1573,7,5,0.5,24,22,1
512,27.06,28.5,0.004,23.0,48,1193,253,0,8,1477,5,5,0.5,23,24,0
220,29.44,27.73,0.003,24.4,49,1175,113,1,8,1476,6,5,0.7,18,24,0
123,27.27,23.75,0.007,22.6,59,1401,171,0,4,1587,7,1,0.7,22,24,0
809,26.58,22.24,0.005,23.0,52,1044,157,1,10,1547,5,5,0.5,21,24,0
606,28.86,22.41,0.005,22.0,59,1474,167,0,8,1533,8,5,0.4,19,19,0
136,26.29,23.9,0.009,20.3,54,1079,208,0,10,1402,6,3,0.6,19,19,0
804,29.13,20.43,0.009,20.7,54,1086,290,0,7,1442,7,5,0.7,22,21,1
479,25.82,27.76,0.005,21.6,58,1160,204,0,10,1467,6,4,0.4,18,24,1
248,27.02,26.38,0.006,21.4,55,1236,297,1,3,1412,6,2,0.7,20,24,1
721,22.32,22.37,0.003,23.5,57,1067,284,1,1,1550,6,1,0.5,18,20,0
72,20.93,21.89,0.01,24.3,42,1207,300,1,1,1456,6,1,0.6,22,18,1
176,24.44,25.24,0.001,21.2,48,1359,231,0,7,1526,5,1,0.6,23,22,1
969,24.5,20.34,0.005,21.9,41,1133,131,1,6,1574,4,4,0.5,20,20,0
142,29.0,26.12,0.003,23.6,40,1230,255,1,1,1548,8,2,0.4,22,24,0
966,24.96,24.48,0.004,22.7,56,1064,263,0,2,1536,3,4,0.5,19,23,0
2,25.56,29.58,0.006,24.1,59,1090,208,0,7,1591,5,2,0.6,18,23,1
248,29.88,21.82,0.006,24.3,58,1317,185,0,7,1583,8,1,0.5,22,24,0
947,23.59,21.49,0.005,24.5,60,1407,251,0,5,1540,8,4,0.6,18,18,0
371,24.87,23.42,0.003,23.8,51,1497,191,0,10,1458,7,3,0.6,24,19,0
733,22.04,29.17,0.003,23.6,60,1423,247,1,3,1582,7,5,0.5,18,20,0
123,23.82,27.65,0.001,21.8,42,1214,190,0,5,1482,5,5,0.4,23,24,0
817,26.28,28.14,0.008,23.9,48,1177,173,1,7,1524,5,4,0.7,20,21,1
771,26.59,27.98,0.006,20.4,56,1228,252,1,8,1534,3,3,0.5,19,20,1
174,21.28,23.15,0.009,20.8,47,1341,288,1,1,1423,5,2,0.6,24,19,0
903,22.55,21.15,0.003,23.2,52,1094,195,0,1,1496,6,3,0.5,22,21,0
86,26.91,22.46,0.008,22.8,55,1429,208,1,7,1536,8,5,0.6,23,24,1
791,24.97,22.44,0.008,23.7,58,1371,117,1,2,1546,3,1,0.6,18,18,1
156,28.52,25.77,0.001,20.3,40,1159,160,1,9,1505,3,3,0.6,18,20,0
100,27.33,22.22,0.008,21.7,41,1297,246,0,2,1593,3,4,0.5,24,23,0
775,20.2,21.76,0.006,21.4,55,1348,268,0,7,1533,4,5,0.7,23,23,0
168,25.95,20.98,0.006,22.0,44,1484,216,0,10,1554,5,2,0.5,20,19,1
732,20.68,28.09,0.01,20.8,55,1187,130,0,8,1472,4,5,0.7,24,18,0
477,28.55,21.27,0.007,25.0,49,1217,153,0,8,1406,5,1,0.5,21,20,1
106,22.51,24.95,0.001,21.3,47,1072,201,1,4,1457,7,5,0.6,22,21,0
656,26.63,21.32,0.006,21.1,53,1319,159,0,7,1529,3,5,0.7,24,20,0
686,23.23,23.8,0.005,24.4,47,1484,186,0,7,1459,5,2,0.4,18,20,1
284,26.98,26.4,0.005,24.9,55,1284,210,0,7,1447,8,2,0.6,21,23,1
3,25.35,26.4,0.01,24.0,46,1437,111,0,4,1442,6,5,0.5,19,23,1
827,25.17,25.6,0.004,23.8,44,1499,298,1,5,1440,8,2,0.7,18,24,1
364,23.95,22.18,0.002,24.1,42,1085,118,1,9,1436,7,2,0.4,19,24,0
916,20.83,22.16,0.005,20.1,44,1309,187,0,10,1438,7,2,0.7,19,18,1
755,25.72,28.4,0.006,20.4,57,1315,101,0,9,1464,4,5,0.5,23,20,0
403,20.22,25.16,0.003,24.4,49,1216,241,0,3,1561,7,5,0.7,20,19,0
804,22.09,22.03,0.004,23.4,55,1412,165,0,6,1422,8,3,0.6,23,20,1
398,20.95,23.13,0.005,21.5,47,1036,189,1,7,1467,7,4,0.5,19,18,0
545,22.06,25.46,0.006,22.2,55,1168,191,0,10,1595,3,2,0.4,23,23,0
132,26.71,25.95,0.003,21.3,52,1167,271,1,9,1583,6,5,0.6,23,21,0
867,26.25,29.77,0.005,21.4,54,1010,192,0,2,1591,7,1,0.4,22,24,1
623,22.2,23.64,0.005,21.1,42,1135,245,0,10,1571,7,2,0.6,19,22,0
883,29.35,25.38,0.007,21.3,49,1325,193,0,9,1548,5,3,0.6,22,18,0
393,22.13,26.04,0.003,23.1,40,1203,192,0,3,1488,3,2,0.6,19,22,0
464,23.01,28.04,0.007,21.5,60,1492,291,0,3,1537,6,1,0.4,18,23,0
598,22.73,22.21,0.005,20.7,44,1491,196,0,3,1532,5,3,0.6,19,21,0
107,28.44,29.93,0.008,22.0,43,1316,186,1,1,1447,8,5,0.6,22,19,0
133,26.58,24.6,0.003,21.5,56,1096,145,0,1,1592,8,3,0.5,21,19,1
15,28.78,29.62,0.003,24.9,52,1493,231,1,8,1526,5,3,0.4,24,23,0
744,24.19,22.89,0.005,24.3,43,1365,289,0,5,1432,4,2,0.7,24,24,1
217,22.53,28.58,0.01,21.5,53,1454,253,0,5,1566,6,5,0.5,22,20,0
428,22.42,27.58,0.003,21.9,49,1187,254,0,5,1504,4,4,0.5,18,18,0
633,25.75,27.67,0.002,23.5,50,1129,166,0,6,1426,7,2,0.5,18,19,1
294,26.85,25.76,0.005,22.6,50,1468,252,0,7,1466,8,4,0.5,24,20,0
713,26.33,29.21,0.006,22.1,59,1156,236,1,10,1566,3,1,0.7,18,21,0
853,28.21,27.83,0.006,24.9,60,1148,209,0,6,1555,6,2,0.5,21,24,0
986,29.21,26.36,0.007,22.3,46,1001,100,1,8,1497,6,2,0.7,18,21,0
316,23.63,21.67,0.005,22.2,51,1101,120,1,1,1597,3,2,0.6,24,22,0
767,21.66,27.22,0.004,22.7,56,1122,114,0,3,1517,8,5,0.5,23,21,0
821,25.68,28.62,0.006,20.1,54,1085,264,0,7,1490,8,5,0.5,22,19,0
98,23.19,21.71,0.001,21.3,42,1098,275,1,5,1586,5,5,0.5,21,21,1
539,20.5,25.8,0.008,23.5,51,1099,224,1,7,1568,5,1,0.5,18,19,0
960,29.7,22.34,0.007,22.6,60,1084,135,1,8,1448,5,3,0.6,23,19,1
622,28.84,29.45,0.002,20.9,41,1136,201,1,1,1455,8,3,0.5,24,24,1
857,21.95,26.09,0.004,21.4,51,1086,115,1,8,1588,7,3,0.6,19,24,1
880,21.55,28.58,0.009,23.6,40,1067,104,0,1,1430,6,3,0.5,23,19,0
985,23.7,22.4,0.005,21.3,58,1034,119,0,5,1559,3,5,0.5,23,19,1
957,24.41,24.79,0.001,23.7,43,1270,180,1,7,1446,5,4,0.5,20,21,1
779,24.06,23.22,0.01,20.9,42,1143,168,1,9,1472,7,1,0.5,23,22,1
726,24.13,26.49,0.008,21.4,46,1220,270,0,10,1453,5,5,0.5,21,18,0
5,26.3,20.52,0.008,23.9,45,1370,216,1,3,1453,8,4,0.6,20,18,0
117,25.72,29.0,0.007,20.8,60,1394,276,0,10,1491,6,1,0.4,20,22,1
566,22.05,27.81,0.003,20.1,56,1108,190,1,2,1583,4,1,0.4,20,24,0
180,20.01,29.43,0.004,20.8,41,1129,187,1,5,1548,8,2,0.5,23,19,0
87,22.05,22.32,0.007,21.7,52,1174,204,0,1,1409,3,2,0.6,24,24,1
462,23.83,28.04,0.008,22.2,52,1468,176,1,2,1462,3,2,0.6,18,23,0
891,26.06,24.8,0.006,21.4,51,1282,266,0,3,1435,6,3,0.5,19,21,0
586,28.17,28.82,0.001,22.3,49,1498,238,0,7,1558,8,5,0.7,24,21,0
253,24.06,25.41,0.005,21.6,42,1171,113,0,9,1556,5,1,0.4,22,19,1
223,20.82,26.18,0.005,21.1,50,1414,293,1,1,1433,4,5,0.6,22,23,0
799,29.12,22.16,0.002,20.1,40,1475,118,0,9,1584,5,5,0.6,19,19,0
724,20.53,27.52,0.004,22.3,47,1112,141,0,5,1595,3,4,0.4,19,20,1
28,20.85,28.23,0.005,20.3,41,1394,124,1,8,1482,4,3,0.6,21,20,0
11,24.37,22.96,0.01,24.8,56,1457,109,0,7,1496,7,4,0.5,21,23,0
988,20.48,27.24,0.002,21.0,53,1061,125,0,2,1558,5,3,0.6,24,19,0
827,27.92,28.76,0.008,20.9,53,1001,106,1,9,1562,3,1,0.7,23,19,1
866,21.5,25.84,0.002,22.2,46,1254,287,1,8,1505,8,3,0.5,23,24,1
157,23.65,25.32,0.003,21.2,57,1012,238,0,4,1509,5,5,0.4,23,18,1
884,24.82,26.53,0.009,24.7,53,1383,147,1,6,1527,6,3,0.7,19,22,1
79,26.45,23.51,0.005,21.1,53,1211,123,1,6,1480,6,2,0.7,21,19,0
859,20.17,24.85,0.007,22.2,42,1245,276,0,9,1460,4,1,0.5,22,18,1
908,29.54,25.88,0.004,24.3,44,1371,160,0,5,1517,7,1,0.5,24,19,0
173,22.44,21.47,0.008,22.8,50,1344,202,0,4,1574,6,1,0.7,18,23,1
496,29.74,28.63,0.004,24.1,44,1363,255,0,10,1436,3,2,0.4,22,22,1
623,26.56,24.24,0.005,20.2,46,1261,247,1,10,1440,7,4,0.4,22,22,1
235,28.77,29.07,0.009,21.0,59,1063,154,1,5,1512,4,5,0.5,19,23,0
143,22.29,26.03,0.004,22.5,57,1476,123,0,8,1404,4,2,0.5,18,20,0
672,29.81,25.27,0.005,23.2,58,1416,187,0,4,1445,8,3,0.6,23,18,1
245,23.95,24.8,0.002,23.7,43,1035,188,0,1,1469,5,1,0.7,23,23,1
805,22.29,26.75,0.003,23.2,43,1469,217,0,7,1434,8,5,0.6,19,19,1
988,26.02,21.58,0.002,22.1,48,1093,248,1,6,1401,7,1,0.5,20,18,1
358,20.91,27.16,0.002,23.5,59,1281,100,0,1,1564,4,1,0.4,21,22,1
138,29.41,21.48,0.009,22.1,55,1208,162,1,4,1514,8,2,0.7,22,20,0
17,20.51,23.97,0.003,23.8,43,1343,271,0,7,1541,5,1,0.5,22,21,1
803,25.81,24.87,0.007,23.0,57,1203,105,1,10,1523,6,2,0.4,19,22,1
397,23.36,27.6,0.002,20.3,40,1416,114,1,9,1527,5,4,0.4,19,18,0
494,23.77,27.43,0.005,21.3,48,1449,126,1,10,1465,8,1,0.6,24,21,0
687,29.53,27.01,0.008,22.4,47,1203,180,1,5,1539,7,5,0.4,21,20,0
186,24.81,24.79,0.01,21.7,42,1182,245,0,8,1561,3,4,0.4,24,23,0
644,24.93,21.87,0.008,23.5,44,1203,158,0,6,1435,4,5,0.6,23,22,1
900,28.0,25.84,0.008,22.3,56,1132,185,0,1,1440,7,4,0.7,22,21,1
909,24.17,23.36,0.004,20.6,60,1362,270,0,7,1449,8,3,0.5,19,24,0
119,24.91,29.24,0.003,24.5,55,1119,164,0,7,1415,7,1,0.6,19,18,1
369,27.36,28.29,0.002,23.0,50,1438,147,0,3,1436,4,4,0.6,18,22,0
719,27.06,24.06,0.007,20.6,44,1047,147,1,3,1580,7,5,0.4,19,23,1
909,27.57,21.88,0.003,23.5,58,1447,159,0,2,1436,5,3,0.6,18,23,1
279,22.25,29.23,0.007,25.0,56,1328,112,0,8,1421,8,2,0.7,19,18,0
55,20.66,24.81,0.006,21.7,56,1422,168,0,6,1496,4,3,0.5,23,18,0
915,20.48,26.03,0.002,20.4,48,1301,296,0,3,1600,7,2,0.7,22,24,1
191,21.1,24.69,0.007,20.7,41,1383,239,0,3,1409,5,5,0.7,19,20,0
294,24.74,23.63,0.009,20.2,58,1369,137,0,4,1525,5,5,0.6,22,19,0
